sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_RespRemoved,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,PROLIFICPID,SESSIONID,SURVEYID,Q1,Q2,Q3,Q4,CBC_Random1,CBC_Random2,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random7,CBC_Random8,CBC_Random9,CBC_Random10,CBC_Random11,CBC_Random12,CBCSwipe_Con1,CBCSwipe_Con2,CBCSwipe_Con3,CBCSwipe_Con4,CBCSwipe_Con5,CBCSwipe_Con6,CBCSwipe_Con7,CBCSwipe_Con8,CBCSwipe_Con9,CBCSwipe_Con10,CBCSwipe_Con11,CBCSwipe_Con12,CBCSwipe_Con13,CBCSwipe_Con14,CBCSwipe_Con15,CBCSwipe_Con16,CBCSwipe_Con17,CBCSwipe_Con18,CBCSwipe_Con19,CBCSwipe_Con20,CBCSwipe_Con21,CBCSwipe_Con22,CBCSwipe_Con23,CBCSwipe_Con24,CBCSwipe_Con25,CBCSwipe_Con26,CBCSwipe_Con27,CBCSwipe_Con28,CBCSwipe_Con29,CBCSwipe_Con30,CBCSwipe_Con31,CBCSwipe_Con32,CBCSwipe_Con33,CBCSwipe_Con34,CBCSwipe_Con35,CBCSwipe_Con36,Gender,Age,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,Education,Income,Experience,Satisfaction_1,Satisfaction_2,Satisfaction_3,Satisfaction_4,Satisfaction_5,Satisfaction_6,Satisfaction_7,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27
91,10 Mar 2023 - 19:49:45 MST,10 Mar 2023 - 19:53:10 MST,205,205,1678502985,1678503190,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-A015V) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.2 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 12,Chrome 92.0.4515.166,2600:100c:b04a:95d7:101d:8e1a:45a4:9142,360,,6314453e0a22cc4e1e66ca08,640bec3769acfcc7ef2becaf,64024c13edfbd03a3efa7bb9,6,1,2,,4,3,3,4,1,1,3,4,3,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,5,2,2,0,0,1,0,1,0,0,91,CBC1_1674746525_6,,8,3,3,,13,25,16,11,9,13,11,11,9,11,7,18,12,,,3,3,3,3,3,3,7
92,10 Mar 2023 - 19:50:00 MST,10 Mar 2023 - 19:56:39 MST,399,396,1678503000,1678503399,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,75.66.242.185,393,,6234a8a7dca8124a2b88859b,640bec36dc5de3fb36ef939a,64024c13edfbd03a3efa7bb9,5,2,4,4,2,5,5,3,5,4,3,5,5,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,0,0,0,0,0,0,6,5,2,0,0,0,0,1,0,0,92,CBC1_1674746525_6,,10,4,5,11,11,47,26,20,15,19,12,22,12,10,10,11,87,,,5,4,13,9,15,7,11
93,10 Mar 2023 - 19:50:38 MST,10 Mar 2023 - 19:52:57 MST,139,138,1678503038,1678503177,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-F936U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,24.144.179.6,691,,6400d8a5a63c1b229c841b29,640bec71d7f6002587a9ebde,64024c13edfbd03a3efa7bb9,4,1,2,1,1,3,5,2,4,1,2,1,4,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,0,0,0,0,5,3,2,1,0,0,0,0,0,0,93,CBC1_1674746525_6,,7,3,3,7,3,11,5,9,9,10,9,6,5,7,7,7,7,,,2,4,2,4,5,3,3
94,10 Mar 2023 - 19:51:10 MST,10 Mar 2023 - 19:56:41 MST,331,331,1678503070,1678503401,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/111.0.5563.54 Mobile/15E148 Safari/604.1",,Mobile 15E148,2600:1700:6840:3980:b0bf:c9c4:d378:6fd4,390,,63f595219664bb187f8b6017,640bec7d8de483b2cef4a72b,64024c13edfbd03a3efa7bb9,4,2,4,6,1,1,2,5,5,3,1,1,5,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0,0,0,0,0,6,4,2,0,0,0,0,1,0,0,94,CBC1_1674746525_6,,8,4,4,10,15,43,27,19,20,13,19,21,22,16,28,13,20,,,3,3,3,4,2,4,10
95,10 Mar 2023 - 19:52:07 MST,10 Mar 2023 - 19:58:31 MST,384,381,1678503127,1678503511,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2603:9000:d640:2b6:fdee:6b37:f313:c3e5,428,,6313a3d93104022e9b8a7318,640becbeec40549d2486b5dd,64024c13edfbd03a3efa7bb9,2,2,4,5,5,4,1,1,1,5,1,3,4,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,5,5,2,1,0,0,0,0,0,0,95,CBC1_1674746525_6,,14,4,6,10,8,43,105,16,16,11,6,10,8,5,21,38,9,,,2,2,4,4,4,3,32
96,10 Mar 2023 - 19:52:25 MST,10 Mar 2023 - 19:57:12 MST,287,285,1678503145,1678503432,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,216.137.233.138,428,,607226ef2df05dd596a390f2,640becce5e548e5e1fe501c9,64024c13edfbd03a3efa7bb9,3,1,2,4,3,1,3,5,4,3,4,5,2,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0,0,0,0,0,4,3,2,0,0,0,1,1,0,0,96,CBC1_1674746525_6,,7,4,3,8,19,34,34,16,23,16,20,13,17,11,10,13,11,,,2,3,4,2,4,3,8
97,10 Mar 2023 - 19:52:26 MST,10 Mar 2023 - 19:58:03 MST,337,333,1678503146,1678503483,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,Safari 604.1,104.0.246.41,390,,60fee712cac724d08d2d8858,640becb1ede567f6aea9ec02,64024c13edfbd03a3efa7bb9,5,2,4,4,3,5,4,2,3,3,3,1,4,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0,0,0,0,0,5,5,2,0,0,0,0,1,0,0,97,CBC1_1674746525_6,,10,4,6,19,25,36,16,18,15,25,12,17,18,19,11,22,19,,,2,4,3,4,6,4,18
98,10 Mar 2023 - 19:52:45 MST,10 Mar 2023 - 19:57:54 MST,309,309,1678503165,1678503474,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",,Safari 604.1,2600:387:15:c1a::3,390,,5f23ff398626c51fdd6c3fb5,640beced9597ce698af2e29c,64024c13edfbd03a3efa7bb9,5,1,2,5,5,4,3,3,3,2,3,5,3,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0,0,0,0,0,6,6,2,1,0,1,0,1,0,0,98,CBC1_1674746525_6,,7,5,3,9,17,21,22,14,16,11,10,44,12,10,16,27,26,,,3,5,5,5,6,3,12
99,10 Mar 2023 - 19:52:47 MST,10 Mar 2023 - 19:58:54 MST,367,366,1678503167,1678503534,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; moto g power) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 11,Chrome 110.0.0.0,2601:2c0:8003:f5e0:9ce8:5664:2619:ec02,412,,5d615f7632cfbd001b1b6dcb,640bece456158476d7fa4efe,64024c13edfbd03a3efa7bb9,4,1,3,5,5,5,4,4,5,5,4,5,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,0,0,0,0,0,0,5,2,1,0,0,0,1,1,0,0,99,CBC1_1674746525_6,,7,4,7,16,14,43,22,31,19,19,25,18,23,25,19,18,16,,,4,4,4,5,4,5,14
100,10 Mar 2023 - 19:53:17 MST,10 Mar 2023 - 19:57:01 MST,224,222,1678503197,1678503421,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,173.68.210.7,428,,6319038111a6072a0103656c,640becf59773028f2443de60,64024c13edfbd03a3efa7bb9,3,2,4,7,3,1,4,2,1,2,1,4,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,6,5,2,1,0,0,0,0,0,0,100,CBC1_1674746525_6,,5,3,5,11,20,31,16,14,16,12,10,12,9,10,8,9,10,,,2,3,2,4,3,3,4
101,10 Mar 2023 - 19:53:57 MST,10 Mar 2023 - 19:59:54 MST,357,355,1678503237,1678503594,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1",,Safari 604.1,24.4.124.172,375,,5c024be169406e00014e0b8e,640bed1608f1794e9bbcd3a3,64024c13edfbd03a3efa7bb9,2,1,3,7,3,3,5,3,5,4,3,2,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,1,0,0,0,4,4,3,0,0,0,0,1,0,0,101,CBC1_1674746525_6,,7,4,4,11,22,72,20,24,13,16,17,16,41,10,14,15,16,,,2,4,4,3,3,6,11
102,10 Mar 2023 - 19:54:07 MST,10 Mar 2023 - 19:58:52 MST,285,285,1678503247,1678503532,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1",,Safari 604.1,2600:1702:2b90:db30::6cb,428,,63e6ad728ce3b5d287eadf88,640bed2f1a5ace43e2c94731,64024c13edfbd03a3efa7bb9,3,1,3,7,2,5,4,3,1,2,5,3,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,0,0,0,0,5,1,2,0,0,1,1,1,0,0,102,CBC1_1674746525_6,,5,3,4,12,7,22,17,14,35,10,16,9,12,15,18,16,42,,,3,3,3,3,3,3,10
103,10 Mar 2023 - 19:54:31 MST,10 Mar 2023 - 20:00:08 MST,337,333,1678503271,1678503608,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,24.154.189.106,393,,5ed2f70cae98302901c31d4f,640bed3a08f1794e9bbcd3a7,64024c13edfbd03a3efa7bb9,4,2,4,3,5,3,2,1,5,2,4,5,5,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,0,0,1,0,0,0,4,5,2,0,0,0,1,0,0,0,103,CBC1_1674746525_6,,8,4,7,12,14,33,38,25,22,18,15,20,16,13,18,22,15,,,2,5,4,5,5,4,8
104,10 Mar 2023 - 19:55:36 MST,10 Mar 2023 - 19:56:07 MST,31,31,1678503336,1678503367,1,2,0,,Q4,1,Mozilla/5.0 (Android 13; Mobile; rv:109.0) Gecko/110.0 Firefox/110.0,Android 13,Firefox 110.0,2603:800c:3d00:6f53:f439:39d6:a42c:9530,414,,55c43918fdf99b080551e044,640bed72d7f6002587a9ebef,64024c13edfbd03a3efa7bb9,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,4,5,,,,,,,,,,,,,,,,,,,,,,,
105,10 Mar 2023 - 19:55:55 MST,10 Mar 2023 - 20:07:31 MST,696,695,1678503355,1678504051,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; KFMAWI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Android 9,Chrome 110.0.0.0,2601:547:c880:f00:3c3d:afe7:e8ea:90c3,800,,5dc59aea37023940a0860dea,640bed99416d15297af2e270,64024c13edfbd03a3efa7bb9,5,1,4,4,1,3,2,1,5,4,1,2,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,0,0,0,0,0,0,5,7,2,0,0,1,0,1,0,0,105,CBC1_1674746525_6,,8,3,5,15,174,46,23,32,28,19,16,19,20,188,28,13,20,,,3,3,4,3,3,3,19
106,10 Mar 2023 - 19:56:00 MST,10 Mar 2023 - 19:59:54 MST,234,233,1678503360,1678503594,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1",,Safari 604.1,2603:6010:4103:1b00:795f:128b:2662:feed,320,,63d1abd1ece1df6f0bf77f9e,640bed5bec9d208866a49333,64024c13edfbd03a3efa7bb9,2,1,3,2,5,2,5,5,2,5,5,5,5,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,0,0,0,0,0,0,4,3,1,0,0,0,0,1,0,0,106,CBC1_1674746525_6,,8,5,5,6,6,20,15,8,13,9,14,15,12,13,11,14,12,,,3,5,5,4,9,11,10
107,10 Mar 2023 - 19:56:15 MST,10 Mar 2023 - 19:59:49 MST,214,213,1678503375,1678503589,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; LM-V500N) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",Android 12,Chrome 106.0.5249.126,2607:fb91:8213:8a6d:c3c2:8b7d:ff20:48ee,412,,63eeaf9f8433c653dedbd574,640bed141a5ace43e2c94730,64024c13edfbd03a3efa7bb9,1,2,3,1,3,4,4,4,4,1,3,2,5,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,0,3,3,1,0,0,0,1,1,0,0,107,CBC1_1674746525_6,,7,3,7,8,3,26,26,22,12,9,12,10,7,11,7,8,5,,,3,3,4,3,3,3,11
108,10 Mar 2023 - 19:57:16 MST,10 Mar 2023 - 20:03:23 MST,367,367,1678503436,1678503803,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,Safari 604.1,45.49.139.116,393,,614d0bdebff30f040e37def1,640bedf9371491e4b582f053,64024c13edfbd03a3efa7bb9,4,1,3,1,1,3,2,4,3,2,3,5,1,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,0,0,0,0,0,0,5,6,3,0,0,0,0,1,1,0,108,CBC1_1674746525_6,,11,4,3,7,13,58,18,46,19,25,16,17,12,14,10,15,27,,,4,3,6,3,6,5,25
109,10 Mar 2023 - 19:57:24 MST,10 Mar 2023 - 20:09:08 MST,704,700,1678503444,1678504148,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; LM-Q730) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 10,Chrome 110.0.0.0,2601:407:8581:db20:820:4572:7d27:b596,412,,6403f10299e362727adcf25b,640beda64a98873d10f2e293,64024c13edfbd03a3efa7bb9,2,2,4,5,2,1,1,2,1,4,1,3,1,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,0,0,0,0,0,4,4,2,0,0,0,1,0,0,0,109,CBC1_1674746525_6,,15,6,9,26,8,70,51,122,31,14,39,65,72,27,21,22,18,,,6,5,5,8,4,41,15
110,10 Mar 2023 - 19:57:42 MST,10 Mar 2023 - 20:02:20 MST,278,276,1678503462,1678503740,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,Safari 604.1,216.106.128.66,375,,60de7eec1ede3b8bb835cd32,640bee0511bc22e10e92d6db,64024c13edfbd03a3efa7bb9,3,2,4,5,4,4,4,3,2,3,1,5,4,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,0,0,0,0,0,4,2,2,1,0,1,0,1,0,0,110,CBC1_1674746525_6,,18,4,3,20,4,19,20,11,22,13,7,7,10,13,15,8,8,,,13,10,33,4,5,3,6
111,10 Mar 2023 - 19:57:54 MST,10 Mar 2023 - 20:03:35 MST,341,338,1678503474,1678503815,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",,Safari 604.1,2601:547:580:52c0:1943:166a:9b26:1dc6,375,,6119e2fc2605933b16ea87c0,640bee21fc4d135241011068,64024c13edfbd03a3efa7bb9,6,2,2,,1,4,3,1,3,1,2,5,5,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,0,111,CBC1_1674746525_6,,5,5,3,,12,45,16,16,43,23,12,15,13,25,23,28,10,,,15,7,3,5,5,3,6
112,10 Mar 2023 - 19:59:03 MST,10 Mar 2023 - 20:03:40 MST,277,275,1678503543,1678503820,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2600:1700:b8f0:d640:68be:2b71:65e7:ce9c,390,,63d5d05ed1faa05de2fdf04e,640bee55934af815e16d357f,64024c13edfbd03a3efa7bb9,2,2,4,7,4,4,1,2,2,3,3,3,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,0,0,0,0,0,0,5,4,3,0,1,0,0,0,0,0,112,CBC1_1674746525_6,,10,4,5,17,14,47,21,9,17,20,20,10,9,10,9,7,8,,,4,4,3,5,4,7,11
113,10 Mar 2023 - 19:59:11 MST,10 Mar 2023 - 20:02:11 MST,180,180,1678503551,1678503731,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1",,Safari 604.1,2600:4040:9ddb:7b00:80:674e:1d3e:fb94,520,,5fd18d125e1f92195b1717bc,640bee337f6ef030a79d4e27,64024c13edfbd03a3efa7bb9,2,2,4,2,2,4,1,2,1,1,3,2,4,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,0,0,0,0,5,5,2,0,0,1,1,1,0,0,113,CBC1_1674746525_6,,4,2,3,5,6,12,9,12,6,16,7,6,10,10,11,7,32,,,2,3,2,2,3,2,8
114,10 Mar 2023 - 19:59:12 MST,10 Mar 2023 - 20:07:21 MST,489,487,1678503552,1678504041,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; moto g stylus 5G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 12,Chrome 110.0.0.0,184.101.14.58,432,,5c16b56c2b16ba0001c99b0f,640bee47604dec8bdfccdd61,64024c13edfbd03a3efa7bb9,2,2,4,7,4,3,2,1,2,4,2,3,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,0,0,0,0,0,0,3,2,2,1,0,1,1,1,0,0,114,CBC1_1674746525_6,,7,4,6,20,76,68,29,27,43,22,21,26,18,17,28,13,15,,,11,3,4,4,6,4,15
115,10 Mar 2023 - 19:59:14 MST,10 Mar 2023 - 20:01:52 MST,158,155,1678503554,1678503712,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",,Safari 604.1,2607:fb90:55d9:a4ad:c93b:52f:3f20:270a,390,,5e8a26247ad7526bf85abbff,640bee734573188f1256a486,64024c13edfbd03a3efa7bb9,2,1,2,5,4,4,2,4,3,3,3,3,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,1,0,0,0,4,2,2,1,0,0,1,0,0,0,115,CBC1_1674746525_6,,6,3,2,6,3,15,8,7,6,11,7,8,12,7,6,6,12,,,3,4,3,5,6,4,5
116,10 Mar 2023 - 19:59:35 MST,10 Mar 2023 - 20:06:08 MST,393,392,1678503575,1678503968,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,136.35.68.103,360,,607ce9df61f8f44b9403edfc,640bee805789337ee1f5fabe,64024c13edfbd03a3efa7bb9,4,2,4,5,2,5,2,5,5,1,1,3,2,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,0,0,1,0,0,0,5,1,2,0,0,0,1,1,0,0,116,CBC1_1674746525_6,,11,6,5,17,29,33,27,31,22,13,28,34,36,14,15,18,23,,,4,3,4,3,4,3,9
117,10 Mar 2023 - 20:00:14 MST,10 Mar 2023 - 20:04:07 MST,233,228,1678503614,1678503847,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1",,Safari 604.1,173.93.166.150,414,,640415971520c41606ca4389,640beea0687cedd4cf0c79bb,64024c13edfbd03a3efa7bb9,2,2,4,3,3,5,4,5,4,5,3,5,2,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0,0,0,0,0,3,4,2,1,0,0,0,0,0,0,117,CBC1_1674746525_6,,4,3,5,7,21,46,20,9,11,10,13,11,9,10,10,7,7,,,3,3,2,2,6,4,5
118,10 Mar 2023 - 20:00:33 MST,10 Mar 2023 - 20:05:13 MST,280,279,1678503633,1678503913,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A505U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 11,Chrome 111.0.0.0,2601:19c:5301:ddd0:7479:c94c:4d8f:8d07,360,,5c0727ff1d461400012b61ee,640beebb4573188f1256a488,64024c13edfbd03a3efa7bb9,4,2,4,5,1,5,5,5,5,5,5,5,3,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,0,0,0,0,0,0,3,4,2,0,0,0,0,1,0,0,118,CBC1_1674746525_6,,9,5,4,11,24,27,17,13,17,15,13,16,12,19,11,19,14,,,3,4,3,3,7,3,10
119,10 Mar 2023 - 20:00:34 MST,10 Mar 2023 - 20:00:34 MST,0,0,1678503634,1678503634,1,2,0,,Q1,1,"Mozilla/5.0 (Linux; Android 12; SM-S134DL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 12,Chrome 110.0.0.0,67.44.208.62,980,,6278038e3c9ead31c9a91a09,640bed19459dfe411356a466,64024c13edfbd03a3efa7bb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,10 Mar 2023 - 20:00:59 MST,10 Mar 2023 - 20:05:01 MST,242,240,1678503659,1678503901,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",,Safari 604.1,2607:fb90:ddd0:f2a1:110b:8471:4ebf:d952,390,,63d143d042594b7e51c2df73,640beed00fd5cb8e51d946fd,64024c13edfbd03a3efa7bb9,6,2,3,,4,3,1,5,1,5,4,1,4,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,0,120,CBC1_1674746525_6,,11,6,9,,20,27,16,16,14,11,12,9,8,10,12,13,10,,,3,3,4,7,4,3,12
121,10 Mar 2023 - 20:01:00 MST,10 Mar 2023 - 20:05:35 MST,275,273,1678503660,1678503935,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/254.0.513445336 Mobile/15E148 Safari/604.1",,Safari 604.1,173.76.55.31,390,,616f315b5e74ca5b9a1d2ca7,640beed1c320b934b6ef93a2,64024c13edfbd03a3efa7bb9,5,1,3,5,1,4,1,3,3,1,2,5,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,0,0,0,0,0,0,5,6,2,0,0,0,0,1,0,0,121,CBC1_1674746525_6,,10,9,5,12,12,29,28,10,14,13,14,12,10,9,16,12,12,,,5,5,4,8,5,6,13
