sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_RespRemoved,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,PROLIFICPID,SESSIONID,SURVEYID,Q1,Q2,Q3,Q4,CBC_Random1,CBC_Random2,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random7,CBC_Random8,CBC_Random9,CBC_Random10,CBC_Random11,CBC_Random12,CBCSwipe_Con1,CBCSwipe_Con2,CBCSwipe_Con3,CBCSwipe_Con4,CBCSwipe_Con5,CBCSwipe_Con6,CBCSwipe_Con7,CBCSwipe_Con8,CBCSwipe_Con9,CBCSwipe_Con10,CBCSwipe_Con11,CBCSwipe_Con12,CBCSwipe_Con13,CBCSwipe_Con14,CBCSwipe_Con15,CBCSwipe_Con16,CBCSwipe_Con17,CBCSwipe_Con18,CBCSwipe_Con19,CBCSwipe_Con20,CBCSwipe_Con21,CBCSwipe_Con22,CBCSwipe_Con23,CBCSwipe_Con24,CBCSwipe_Con25,CBCSwipe_Con26,CBCSwipe_Con27,CBCSwipe_Con28,CBCSwipe_Con29,CBCSwipe_Con30,CBCSwipe_Con31,CBCSwipe_Con32,CBCSwipe_Con33,CBCSwipe_Con34,CBCSwipe_Con35,CBCSwipe_Con36,Gender,Age,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,Education,Income,Experience,Satisfaction_1,Satisfaction_2,Satisfaction_3,Satisfaction_4,Satisfaction_5,Satisfaction_6,Satisfaction_7,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27
91,10 Mar 2023 - 19:55:27 MST,10 Mar 2023 - 20:13:39 MST,1092,1091,1678503327,1678504419,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,2607:fb91:bdb1:923b:7873:4fb1:a917:2e3d,375,,601228de8f04be234171ca8f,640bed8bec18adab3a2bec7e,64024c13edfbd03a3efa7bb9,4,1,3,5,5,5,3,3,5,5,5,5,5,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,0,0,0,0,5,4,2,0,0,0,1,1,1,0,91,CBC1_1674746525_6,,12,3,6,46,22,210,36,130,134,54,31,52,36,104,56,61,27,,,3,5,4,3,7,14,35
92,10 Mar 2023 - 19:56:20 MST,10 Mar 2023 - 20:01:11 MST,291,290,1678503380,1678503671,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,45.21.236.61,375,,61202a222a23700ed108b394,640bedb2ec18adab3a2bec82,64024c13edfbd03a3efa7bb9,6,2,4,,2,2,4,3,3,2,3,5,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,2,1,2,0,0,0,1,1,1,0,92,CBC1_1674746525_6,,12,3,4,,26,36,29,11,15,14,25,16,10,6,9,9,15,,,5,3,3,9,4,4,22
93,10 Mar 2023 - 19:56:27 MST,10 Mar 2023 - 19:59:54 MST,207,207,1678503387,1678503594,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; motorola edge plus 5G UW (2022)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",Android 12,Chrome 107.0.0.0,2600:1008:b195:cfac:d0ad:a9ff:fe9b:d6a7,388,,57b560e4a18afd00013e0579,640bed913c1aba1f7cee82bb,64024c13edfbd03a3efa7bb9,4,2,4,5,1,4,5,2,4,1,4,5,5,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,0,0,0,0,0,0,5,7,2,1,0,1,0,1,0,0,93,CBC1_1674746525_6,,15,7,5,16,13,24,13,11,10,9,7,7,8,7,9,7,7,,,3,7,3,3,4,4,8
94,10 Mar 2023 - 19:57:23 MST,10 Mar 2023 - 20:02:13 MST,290,288,1678503443,1678503733,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,98.235.180.199,375,,600b867e297f072364af7a99,640bedfa8c592fb3f386b5d7,64024c13edfbd03a3efa7bb9,3,1,3,5,1,2,1,1,5,1,3,3,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,4,2,2,0,0,0,1,1,0,0,94,CBC1_1674746525_6,,10,4,6,16,8,33,28,21,19,22,14,13,9,15,8,9,9,,,4,5,5,6,7,5,12
95,10 Mar 2023 - 19:57:26 MST,10 Mar 2023 - 20:02:47 MST,321,320,1678503446,1678503767,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",,Safari 604.1,2607:fb90:bb02:920c:9df5:3c38:6f4d:a58e,390,,62e3fc91bf734f6dbbc0ca15,640bee049f9297c57b4be613,64024c13edfbd03a3efa7bb9,2,2,4,7,4,3,2,4,5,2,3,4,3,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,1,0,0,0,5,6,1,0,0,0,0,1,0,0,95,CBC1_1674746525_6,,10,3,6,12,52,42,14,17,10,17,13,10,14,11,13,10,7,,,3,5,4,5,25,5,12
96,10 Mar 2023 - 19:57:33 MST,10 Mar 2023 - 20:00:47 MST,194,193,1678503453,1678503647,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-G981U Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36",Android 13,Chrome 110.0.5481.153,2603:7000:6401:6287:c47a:9174:4e6d:8f3c,360,,581d38509b5b8800014d507e,640bee0e4751bf0a5abf83bc,64024c13edfbd03a3efa7bb9,4,1,4,4,3,2,1,1,1,3,3,2,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,1,96,CBC1_1674746525_6,,8,5,2,7,5,22,17,10,11,10,12,9,9,7,6,11,5,,,4,4,3,5,7,4,10
97,10 Mar 2023 - 19:57:34 MST,10 Mar 2023 - 20:03:57 MST,383,382,1678503454,1678503837,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-G986U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,97.119.248.45,384,,6401fd151290ec6208934232,640bee09604dec8bdfccdd5e,64024c13edfbd03a3efa7bb9,5,1,3,5,3,1,3,4,3,5,1,5,5,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,0,0,0,0,0,0,5,4,2,0,1,0,0,1,1,0,97,CBC1_1674746525_6,,9,4,6,12,28,81,34,38,20,13,19,17,14,14,6,10,8,,,4,6,5,4,3,7,20
98,10 Mar 2023 - 19:58:15 MST,10 Mar 2023 - 20:05:38 MST,443,443,1678503495,1678503938,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; Pixel 3a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",Android 12,Chrome 109.0.0.0,2600:1700:1bf1:8150:bc0a:94d3:887b:7059,393,,580d5d1f357e890001dd14ce,640bee2156158476d7fa4f19,64024c13edfbd03a3efa7bb9,4,2,4,3,3,3,1,3,3,1,3,1,3,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,98,CBC1_1674746525_6,,60,4,3,6,9,15,11,15,61,28,36,43,10,8,91,6,10,,,4,3,3,3,3,3,8
99,10 Mar 2023 - 19:58:19 MST,10 Mar 2023 - 20:01:51 MST,212,211,1678503499,1678503711,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,Safari 604.1,73.172.62.129,414,,6150ad2e7810ffa81684d2cb,640bede437bf0d243a558931,64024c13edfbd03a3efa7bb9,3,2,4,2,4,2,3,4,2,1,2,2,3,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,5,4,2,0,1,0,0,1,0,0,99,CBC1_1674746525_6,,10,3,4,10,15,18,13,33,10,5,13,12,6,6,7,7,9,,,3,3,2,3,2,7,10
100,10 Mar 2023 - 19:58:40 MST,10 Mar 2023 - 20:02:12 MST,212,211,1678503520,1678503732,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; SM-G973U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 12,Chrome 110.0.0.0,2600:387:b:5::4b,412,,5e2d0dd5be23b2320e23993a,640bee40087ee6b91fc94724,64024c13edfbd03a3efa7bb9,4,1,2,4,1,1,1,5,1,4,3,4,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,1,1,0,0,5,3,2,1,0,1,1,1,0,0,100,CBC1_1674746525_6,,6,3,3,7,22,31,11,10,16,12,8,7,6,8,9,13,14,,,2,3,4,2,3,4,7
101,10 Mar 2023 - 19:58:47 MST,10 Mar 2023 - 20:03:51 MST,304,304,1678503527,1678503831,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 10,Chrome 110.0.0.0,2601:245:4100:8970:5dca:1bd5:f99b:c2b0,412,,5c64d19d4617e900014217ca,640bee42371491e4b582f059,64024c13edfbd03a3efa7bb9,3,1,3,2,1,5,5,1,4,5,3,2,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,1,0,0,0,5,6,2,1,0,1,1,1,0,0,101,CBC1_1674746525_6,,8,3,4,9,27,22,96,24,11,11,7,8,9,7,10,8,6,,,2,3,4,3,5,4,13
102,10 Mar 2023 - 19:58:56 MST,10 Mar 2023 - 20:20:38 MST,1302,1297,1678503536,1678504838,1,5,0,,Terminate,1,Mozilla/5.0 (Android 13; Mobile; rv:109.0) Gecko/110.0 Firefox/110.0,Android 13,Firefox 110.0,2607:fb90:374:7aaa:d55a:4ad2:3716:e74e,414,,620bdc9ca922fc3f247f6a6f,640bee63cdb9fb9f1de54643,64024c13edfbd03a3efa7bb9,6,2,4,,3,2,3,1,1,3,1,4,1,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,4,4,3,0,0,0,0,0,0,1,102,CBC1_1674746525_6,,6,2,3,,12,15,12,15,87,30,1033,9,12,11,7,5,5,,,2,4,1,4,15,3,4
103,10 Mar 2023 - 19:59:13 MST,10 Mar 2023 - 20:05:11 MST,358,357,1678503553,1678503911,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,98.32.150.238,375,,63f79732eb1a7cbe1aa2e4d5,640bee545361ddf9af722016,64024c13edfbd03a3efa7bb9,6,1,4,,5,5,2,1,2,2,3,1,4,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0,1,0,0,0,5,3,2,1,0,0,0,0,0,0,103,CBC1_1674746525_6,,26,8,4,,33,50,37,32,27,22,18,11,15,14,11,9,9,,,3,4,4,4,3,4,9
104,10 Mar 2023 - 19:59:15 MST,10 Mar 2023 - 20:03:29 MST,254,254,1678503555,1678503809,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A102U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 11,Chrome 110.0.0.0,2601:1c2:4e00:5b40:512b:ab8f:7b9e:81c4,360,,5fa04f87861aca05fab63ece,640bee4bb34da9235741762d,64024c13edfbd03a3efa7bb9,2,1,3,4,3,4,2,1,2,1,4,1,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,5,2,2,1,0,1,1,1,0,0,104,CBC1_1674746525_6,,22,25,5,12,17,29,9,8,9,8,7,7,27,12,7,7,9,,,3,4,4,4,3,7,9
105,10 Mar 2023 - 19:59:39 MST,10 Mar 2023 - 20:19:11 MST,1172,1171,1678503579,1678504751,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,174.255.0.226,320,,60ef4d541f9d5122ffad5d48,640bed28951b6418e9009dfe,64024c13edfbd03a3efa7bb9,1,1,2,4,4,3,5,5,2,5,5,5,5,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,2,4,2,1,0,0,0,0,0,0,105,CBC1_1674746525_6,,11,5,5,20,16,33,854,24,24,14,14,34,15,13,12,17,14,,,8,5,6,8,6,5,8
106,10 Mar 2023 - 20:00:00 MST,10 Mar 2023 - 21:17:51 MST,4671,4671,1678503600,1678508271,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; moto g stylus) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",Android 11,Chrome 108.0.0.0,100.36.100.91,412,,578e6c599bd3d70001e5057f,640be5b1372fa47665e54662,64024c13edfbd03a3efa7bb9,4,1,4,6,4,5,5,2,3,2,5,5,3,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,1,0,0,0,6,5,2,0,0,1,1,1,0,0,106,CBC1_1674746525_6,,4534,2,3,7,4,11,16,10,12,7,6,8,8,6,7,5,5,,,3,1,2,3,2,2,7
107,10 Mar 2023 - 20:00:15 MST,10 Mar 2023 - 20:03:45 MST,210,208,1678503615,1678503825,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2a09:bac2:6c3e:aa::11:108,375,,62edced11d9948c019253ff6,640bee8dcc04de80a013fae8,64024c13edfbd03a3efa7bb9,1,2,4,5,2,3,2,1,3,3,2,4,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,107,CBC1_1674746525_6,,6,3,5,8,26,18,17,11,9,9,9,9,9,13,8,7,12,,,2,4,5,3,3,4,8
108,10 Mar 2023 - 20:00:53 MST,10 Mar 2023 - 20:20:50 MST,1197,1194,1678503653,1678504850,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,2600:387:1:805::8f,375,,6406bcb17b0e4e15d38b1642,640bee2c825e99516d9d4e0f,64024c13edfbd03a3efa7bb9,2,2,3,6,4,5,2,3,3,1,3,4,4,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,0,0,0,0,0,0,4,4,1,0,0,0,1,0,0,0,108,CBC1_1674746525_6,,34,7,12,75,101,159,65,40,53,110,133,21,58,20,73,15,90,,,10,7,15,52,8,17,19
109,10 Mar 2023 - 20:01:19 MST,10 Mar 2023 - 20:05:50 MST,271,269,1678503679,1678503950,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,Safari 604.1,2600:1700:57ac:a50:9ca8:c9c5:240a:4ca6,750,,60f75a701ac4cfc5c17cceb7,640beee1711de114c1bcd3a1,64024c13edfbd03a3efa7bb9,1,2,4,7,5,1,5,3,1,5,1,1,1,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0,0,0,0,0,6,7,2,0,0,0,0,0,0,1,109,CBC1_1674746525_6,,7,4,7,7,13,34,17,18,15,13,15,14,18,11,11,8,15,,,4,6,5,5,5,6,11
110,10 Mar 2023 - 20:01:20 MST,10 Mar 2023 - 20:05:34 MST,254,252,1678503680,1678503934,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,128.197.29.227,430,,63d491645d1fc6159dcfa30a,640beef2494af6d05ef5facb,64024c13edfbd03a3efa7bb9,4,1,2,5,4,2,4,3,2,3,1,2,4,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0,0,0,0,0,5,4,2,0,0,1,0,1,0,0,110,CBC1_1674746525_6,,9,2,4,15,24,19,21,12,9,9,15,18,12,8,21,10,17,,,2,3,1,3,4,2,12
111,10 Mar 2023 - 20:02:21 MST,10 Mar 2023 - 20:05:48 MST,207,205,1678503741,1678503948,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",,Safari 604.1,23.116.224.97,390,,60feaa310f80d6809a3f83d6,640bef2dc320b934b6ef93a9,64024c13edfbd03a3efa7bb9,4,1,3,5,2,5,1,4,1,1,2,4,2,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0,0,0,0,0,5,5,2,1,0,0,1,1,0,0,111,CBC1_1674746525_6,,5,4,7,7,17,20,21,10,14,7,15,5,6,9,8,12,6,,,3,4,3,3,4,3,12
112,10 Mar 2023 - 20:02:34 MST,10 Mar 2023 - 20:05:42 MST,188,188,1678503754,1678503942,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,Safari 604.1,2607:fb90:d19d:5b6:a9fa:edc6:893a:7ce,390,,60fdde488ce0632b77dd31dc,640bef1c86d6f5db3013fab2,64024c13edfbd03a3efa7bb9,2,1,2,1,2,3,1,4,2,2,3,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,3,1,2,1,0,1,1,1,0,0,112,CBC1_1674746525_6,,11,9,3,5,14,17,20,14,14,11,6,6,6,6,7,6,4,,,3,2,3,4,3,4,10
113,10 Mar 2023 - 20:02:42 MST,10 Mar 2023 - 20:07:03 MST,261,257,1678503762,1678504023,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1",,Safari 604.1,2600:387:c:6a11::c,375,,62c65cd877b056c782d09fe1,640beeff11bc22e10e92d6ed,64024c13edfbd03a3efa7bb9,5,1,3,4,5,5,5,2,3,5,5,3,3,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,1,0,0,0,0,4,7,2,0,1,0,0,1,0,0,113,CBC1_1674746525_6,,7,3,3,21,5,15,15,9,14,22,26,8,7,8,6,20,11,,,3,4,8,11,19,4,8
114,10 Mar 2023 - 20:03:02 MST,10 Mar 2023 - 20:07:49 MST,287,286,1678503782,1678504069,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1",,Safari 604.1,73.63.69.203,390,,60fcc7bc1cb27f1770cc7ad9,640bef47c6ce2cab6156a48e,64024c13edfbd03a3efa7bb9,4,2,3,5,1,3,1,4,1,2,3,4,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,5,1,2,1,0,0,0,1,0,0,114,CBC1_1674746525_6,,8,2,4,12,32,14,22,10,11,14,5,18,25,11,15,26,10,,,2,3,3,5,7,9,18
115,10 Mar 2023 - 20:03:37 MST,10 Mar 2023 - 20:07:20 MST,223,222,1678503817,1678504040,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2600:387:9:5::3b,390,,62e0c93d54972f434349eda3,640bef6ea9f757dea09d4e22,64024c13edfbd03a3efa7bb9,2,2,4,5,5,3,2,1,3,3,1,2,3,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0,0,0,0,0,5,5,2,0,0,1,1,0,0,0,115,CBC1_1674746525_6,,9,4,4,9,5,18,21,15,12,23,14,8,12,9,10,9,11,,,2,3,4,3,5,3,9
116,10 Mar 2023 - 20:03:39 MST,10 Mar 2023 - 20:07:16 MST,217,215,1678503819,1678504036,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-N986U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,184.88.225.110,412,,5e8519a0da382910980598ad,640bef7c63901c30c02a765e,64024c13edfbd03a3efa7bb9,4,1,2,3,3,3,1,3,3,1,2,3,1,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,0,0,0,0,0,0,4,5,2,0,0,1,1,1,0,0,116,CBC1_1674746525_6,,6,2,4,13,14,31,17,10,11,10,13,10,11,11,7,8,9,,,3,3,3,4,3,3,9
117,10 Mar 2023 - 20:04:09 MST,10 Mar 2023 - 20:08:19 MST,250,250,1678503849,1678504099,1,5,0,,Terminate,1,Mozilla/5.0 (Android 10; Mobile; rv:109.0) Gecko/110.0 Firefox/110.0,Android 10,Firefox 110.0,2600:1017:b828:7c3e:d058:ed85:ac71:fbc6,414,,5d01b9d4c9281200151c7c6b,640bef773779aeca2cf4a745,64024c13edfbd03a3efa7bb9,2,2,4,5,1,4,4,2,3,3,3,5,2,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0,1,0,0,0,5,4,3,0,0,0,0,1,0,0,117,CBC1_1674746525_6,,11,4,4,20,32,34,24,15,11,8,6,11,6,8,10,6,7,,,3,2,4,3,5,4,12
118,10 Mar 2023 - 20:04:11 MST,10 Mar 2023 - 20:07:30 MST,199,194,1678503851,1678504050,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-S515DL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 13,Chrome 111.0.0.0,2600:100f:b0aa:2f9a:0:69:a7cc:5901,412,,63f8ea59e15f3632cde9e8dd,640bef94d9b577b83756a463,64024c13edfbd03a3efa7bb9,6,2,4,,3,3,4,1,1,1,1,3,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,0,0,0,0,0,0,5,5,2,1,0,1,1,0,0,0,118,CBC1_1674746525_6,,15,4,4,,20,12,17,16,10,19,9,7,5,5,11,6,10,,,3,3,3,4,3,3,5
119,10 Mar 2023 - 20:04:16 MST,10 Mar 2023 - 20:09:36 MST,320,320,1678503856,1678504176,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-A326U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,2600:4040:70bd:d800:a1ef:81d7:ffc6:a1a4,339,,5711110152ab8e0008d0dc05,640bef965d0052731afa4ee5,64024c13edfbd03a3efa7bb9,4,1,2,4,1,2,2,2,3,2,4,3,1,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,5,2,2,0,0,1,1,1,0,0,119,CBC1_1674746525_6,,6,4,4,10,20,34,17,16,20,18,21,15,17,23,32,16,12,,,2,5,3,4,5,3,13
120,10 Mar 2023 - 20:04:22 MST,10 Mar 2023 - 20:07:14 MST,172,169,1678503862,1678504034,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; SM-G965U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 10,Chrome 110.0.0.0,104.240.68.180,412,,63d8766016c0bfcd19d3c732,640befa341bd0d61596d35d8,64024c13edfbd03a3efa7bb9,2,1,1,7,1,2,2,4,3,3,1,2,1,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,3,2,2,1,0,1,1,1,0,0,120,CBC1_1674746525_6,,8,3,3,14,21,12,6,14,9,10,7,5,12,4,7,5,6,,,3,2,2,3,3,3,7
121,10 Mar 2023 - 20:05:06 MST,10 Mar 2023 - 20:11:26 MST,380,379,1678503906,1678504286,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,65.190.216.122,814,,6150af603e26f4482fedf8d9,640befcf63901c30c02a7667,64024c13edfbd03a3efa7bb9,2,2,4,5,4,1,5,5,3,5,4,3,5,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,1,1,0,0,0,2,2,3,1,0,1,0,1,0,0,121,CBC1_1674746525_6,,16,4,6,30,32,46,30,30,22,23,13,14,14,14,18,12,10,,,4,5,6,3,5,10,12
